"Total Fuel Consumption
Quantity","Electric Fuel Consumption
Quantity","Total Fuel Consumption
MMBtu","Elec Fuel Consumption
MMBtu","Net Generation
(Megawatthours)",YEAR
0,0,"8,532","8,532","2,501",2023
0,0,"990,397","990,397","290,269",2023
0,0,"90,953","90,953","26,657",2023
0,0,"89,734","89,734","26,300",2023
0,0,"104,248","104,248","30,553",2023
0,0,"176,635","176,635","51,769",2023
0,0,"10,577","10,577","3,100",2023
0,0,"11,594","11,594","3,398",2023
0,0,"95,513","95,513","27,993",2023
0,0,"12,537","12,537","3,674",2023
203,203,0,0,-180,2023
0,0,"11,796","11,796","3,457",2023
"186,134","61,168","297,817","97,868","8,298",2023
0,0,"1,172,601","1,172,601","343,670",2023
0,0,"1,976,093","1,976,093","579,160",2023
0,0,"1,766,424","1,766,424","517,709",2023
0,0,"3,133,633","3,133,633","918,415",2023
0,0,"2,751,015","2,751,015","806,276",2023
0,0,"658,174","658,174","192,900",2023
0,0,"12,622","12,622","3,699",2023
0,0,"7,347","7,347","2,153",2023
0,0,"11,529","11,529","3,379",2023
0,0,"506,724","506,724","148,512",2023
0,0,"548,929","548,929","160,882",2023
0,0,"6,858","6,858","2,010",2023
0,0,"3,280,329","3,280,329","961,409",2023
0,0,"6,140","6,140","1,799",2023
0,0,"6,514","6,514","1,909",2023
0,0,"6,381","6,381","1,870",2023
0,0,"6,439","6,439","1,887",2023
0,0,"6,377","6,377","1,869",2023
0,0,"6,150","6,150","1,803",2023
0,0,"6,055","6,055","1,775",2023
0,0,"27,948","27,948","8,191",2023
0,0,"12,900","12,900","3,781",2023
0,0,"13,691","13,691","4,013",2023
0,0,"1,003,168","1,003,168","294,012",2023
0,0,"321,780","321,780","94,308",2023
0,0,"26,689","26,689","7,822",2023
0,0,"19,067","19,067","5,588",2023
0,0,"28,958","28,958","8,487",2023
0,0,"680,803","680,803","199,532",2023
0,0,"2,898,787","2,898,787","849,586",2023
0,0,"35,973","35,973","10,543",2023
0,0,"9,802","9,802","2,873",2023
0,0,"6,826","6,826","2,001",2023
0,0,"6,592","6,592","1,932",2023
0,0,"6,809","6,809","1,996",2023
0,0,"6,192","6,192","1,814",2023
0,0,"6,158","6,158","1,805",2023
0,0,"4,116","4,116","1,207",2023
0,0,"6,797","6,797","1,992",2023
0,0,"6,436","6,436","1,886",2023
0,0,"7,352","7,352","2,155",2023
0,0,"7,055","7,055","2,068",2023
0,0,"7,002","7,002","2,052",2023
0,0,"45,377","45,377","13,299",2023
0,0,"43,114","43,114","12,636",2023
0,0,"6,741","6,741","1,976",2023
0,0,"7,448","7,448","2,183",2023
0,0,"7,216","7,216","2,114",2023
0,0,"6,656","6,656","1,951",2023
0,0,"7,482","7,482","2,193",2023
0,0,"6,459","6,459","1,893",2023
0,0,"7,155","7,155","2,097",2023
0,0,"7,507","7,507","2,201",2023
0,0,"7,933","7,933","2,325",2023
0,0,"7,639","7,639","2,239",2023
0,0,"9,963","9,963","2,920",2023
0,0,"7,652","7,652","2,243",2023
0,0,"8,087","8,087","2,370",2023
0,0,"7,261","7,261","2,128",2023
0,0,"7,549","7,549","2,213",2023
0,0,"7,527","7,527","2,206",2023
0,0,"7,814","7,814","2,290",2023
0,0,"7,104","7,104","2,082",2023
0,0,"5,428","5,428","1,591",2023
0,0,"7,936","7,936","2,326",2023
"104,732","104,732",0,0,"-9,668",2023
0,0,"542,262","542,262","158,928",2023
228,228,"1,326","1,326",211,2023
0,0,"4,684","4,684","1,373",2023
0,0,"4,030","4,030","1,181",2023
0,0,"6,271","6,271","1,838",2023
0,0,"5,936","5,936","1,740",2023
0,0,"4,545","4,545","1,332",2023
0,0,"6,363","6,363","1,865",2023
0,0,"64,297","64,297","18,844",2023
0,0,"13,741","13,741","4,027",2023
0,0,"6,388","6,388","1,872",2023
0,0,"6,453","6,453","1,891",2023
0,0,"87,277","87,277","25,579",2023
0,0,"18,530","18,530","5,431",2023
0,0,0,0,0,2023
0,0,"36,854","36,854","10,801",2023
0,0,"238,847","238,847","70,002",2023
0,0,"11,408","11,408","3,344",2023
0,0,"12,464","12,464","3,653",2023
0,0,0,0,0,2023
0,0,"10,618","10,618","3,112",2023
0,0,"6,670","6,670","1,955",2023
0,0,"5,488","5,488","1,608",2023
"2,802","2,802","16,812","16,812",908,2023
0,0,"8,745","8,745","2,563",2023
0,0,"1,415,885","1,415,885","414,972",2023
0,0,"13,003","13,003","3,811",2023
0,0,"13,244","13,244","3,881",2023
0,0,"13,134","13,134","3,849",2023
0,0,"6,221,722","6,221,722","1,823,482",2023
0,0,"1,344,444","1,344,444","394,034",2023
0,0,"12,006","12,006","3,519",2023
0,0,"6,548","6,548","1,919",2023
443,443,0,0,-124,2023
0,0,"25,985","25,985","7,615",2023
0,0,"7,662","7,662","2,245",2023
0,0,"6,821","6,821","1,999",2023
0,0,"7,499","7,499","2,198",2023
0,0,"2,985","2,985",875,2023
0,0,"7,429","7,429","2,177",2023
0,0,"6,446","6,446","1,890",2023
0,0,"1,383,982","1,383,982","405,622",2023
0,0,"352,170","352,170","103,215",2023
0,0,"15,982","15,982","4,684",2023
0,0,"10,023","10,023","2,938",2023
0,0,"10,064","10,064","2,949",2023
0,0,"22,849","22,849","6,697",2023
0,0,"14,457","14,457","4,237",2023
0,0,"6,772","6,772","1,985",2023
0,0,"968,485","968,485","283,847",2023
0,0,"13,254","13,254","3,885",2023
"209,017","203,008","216,541","210,316","17,780",2023
0,0,"11,653","11,653","3,415",2023
0,0,"5,381","5,381","1,577",2023
0,0,"5,360","5,360","1,571",2023
0,0,"9,648","9,648","2,828",2023
0,0,"11,428","11,428","3,349",2023
0,0,"10,027","10,027","2,939",2023
0,0,"10,507","10,507","3,080",2023
0,0,"10,230","10,230","2,998",2023
"107,324","107,324","40,569","40,569","9,088",2023
0,0,"6,936","6,936","2,033",2023
0,0,"6,939","6,939","2,034",2023
0,0,"911,567","911,567","267,165",2023
0,0,"5,572","5,572","1,633",2023
0,0,"4,057","4,057","1,189",2023
0,0,"3,277","3,277",961,2023
"6,014","6,014",0,0,"-3,357",2023
0,0,"3,100,324","3,100,324","908,653",2023
0,0,"2,033","2,033",596,2023
0,0,"10,677","10,677","3,129",2023
0,0,"3,236,169","3,236,169","948,467",2023
0,0,0,0,"265,150",2023
"6,445,897","6,445,897","6,770,035","6,770,035","611,967",2023
"584,497","584,497","615,225","615,225","54,517",2023
0,0,"7,361","7,361","2,157",2023
0,0,"11,221","11,221","3,289",2023
0,0,"5,016","5,016","1,470",2023
424,424,0,0,-66,2023
0,0,"9,771","9,771","2,864",2023
0,0,"12,456","12,456","3,651",2023
0,0,"12,133","12,133","3,556",2023
0,0,"2,649,183","2,649,183","776,431",2023
0,0,"30,854","30,854","9,043",2023
0,0,"523,393","523,393","153,398",2023
0,0,"12,082","12,082","3,541",2023
0,0,"655,170","655,170","192,020",2023
0,0,"11,635","11,635","3,410",2023
0,0,"11,968","11,968","3,508",2023
0,0,"12,423","12,423","3,641",2023
0,0,"4,236","4,236","1,241",2023
"17,161","17,161",0,0,-132,2023
0,0,"84,513","84,513","24,769",2023
"2,443,419","2,443,419","2,233,285","2,233,285","236,682",2023
0,0,"19,118","19,118","5,603",2023
0,0,"584,019","584,019","171,166",2023
0,0,"2,350","2,350",689,2023
0,0,"10,987","10,987","3,220",2023
0,0,"2,076","2,076",608,2023
0,0,"7,272","7,272","2,131",2023
0,0,"15,386","15,386","4,509",2023
0,0,"4,803","4,803","1,408",2023
0,0,"699,642","699,642","205,053",2023
0,0,"7,753","7,753","2,272",2023
0,0,"9,621","9,621","2,820",2023
0,0,"9,118","9,118","2,672",2023
0,0,"12,421","12,421","3,640",2023
0,0,"2,412,400","2,412,400","707,034",2023
0,0,"77,271","77,271","22,647",2023
"31,998","31,998","32,862","32,862","39,151",2023
0,0,"5,322","5,322","1,560",2023
0,0,"7,472","7,472","2,190",2023
0,0,"7,441","7,441","2,181",2023
0,0,"7,155","7,155","2,097",2023
0,0,"7,396","7,396","2,168",2023
0,0,"6,970","6,970","2,043",2023
0,0,"7,582","7,582","2,222",2023
0,0,"7,415","7,415","2,173",2023
0,0,"7,340","7,340","2,151",2023
0,0,"7,251","7,251","2,125",2023
0,0,"7,002","7,002","2,052",2023
0,0,"7,826","7,826","2,294",2023
0,0,"7,305","7,305","2,141",2023
0,0,"7,175","7,175","2,103",2023
0,0,"2,286,733","2,286,733","670,203",2023
0,0,"131,027","131,027","38,402",2023
0,0,"140,994","140,994","41,323",2023
0,0,"13,055","13,055","3,826",2023
34,34,0,0,-13,2023
0,0,"2,190","2,190",642,2023
0,0,"3,162,130","3,162,130","926,767",2023
0,0,"2,797,298","2,797,298","819,841",2023
0,0,"1,458,108","1,458,108","427,347",2023
0,0,"65,565","65,565","19,216",2023
0,0,"66,994","66,994","19,635",2023
0,0,"28,668","28,668","8,402",2023
0,0,"20,407","20,407","5,981",2023
"4,071,387","4,071,387","4,154,410","4,154,410","414,601",2023
0,0,"4,508","4,508","1,321",2023
895,895,0,0,-87,2023
0,0,"26,248","26,248","7,693",2023
773,773,0,0,-84,2023
0,0,"19,310","19,310","5,660",2023
0,0,"20,549","20,549","6,022",2023
660,660,0,0,-67,2023
0,0,"24,747","24,747","7,253",2023
667,667,0,0,-79,2023
0,0,"28,642","28,642","8,394",2023
0,0,"174,428","174,428","51,122",2023
0,0,"75,863","75,863","22,234",2023
0,0,"21,537","21,537","6,312",2023
0,0,"11,806","11,806","3,460",2023
114,100,718,623,54,2023
"551,395","477,354","661,675","572,822","49,358",2023
0,0,"279,369","279,369","81,879",2023
0,0,"396,404","396,404","116,180",2023
0,0,"978,373","978,373","286,745",2023
0,0,"18,255","18,255","5,350",2023
0,0,"5,364","5,364","1,572",2023
0,0,"10,625","10,625","3,114",2023
0,0,"9,766","9,766","2,862",2023
0,0,"19,081","19,081","5,592",2023
0,0,"5,819","5,819","1,706",2023
0,0,"6,964","6,964","2,041",2023
0,0,"5,859","5,859","1,717",2023
0,0,0,0,0,2023
0,0,"356,922","356,922","104,608",2023
0,0,"7,255","7,255","2,126",2023
0,0,"5,855","5,855","1,716",2023
0,0,"10,659","10,659","3,124",2023
0,0,"21,707","21,707","6,362",2023
0,0,"29,111","29,111","8,532",2023
0,0,"10,741","10,741","3,148",2023
0,0,"22,924","22,924","6,719",2023
0,0,"26,197","26,197","7,678",2023
0,0,"5,725","5,725","1,678",2023
0,0,"5,715","5,715","1,675",2023
0,0,"8,578","8,578","2,514",2023
0,0,"27,720","27,720","8,124",2023
0,0,"715,335","715,335","209,653",2023
0,0,"10,072","10,072","2,952",2023
0,0,"6,022","6,022","1,765",2023
0,0,"21,894","21,894","6,417",2023
0,0,"25,615","25,615","7,507",2023
0,0,"1,130,407","1,130,407","331,303",2023
0,0,"26,533","26,533","7,776",2023
0,0,"583,722","583,722","171,079",2023
0,0,"145,528","145,528","42,652",2023
0,0,"3,930,892","3,930,892","1,152,079",2023
0,0,"12,506","12,506","3,665",2023
0,0,"9,018","9,018","2,643",2023
0,0,"19,695","19,695","5,772",2023
0,0,"34,003","34,003","9,966",2023
0,0,"5,969","5,969","1,749",2023
0,0,"5,920","5,920","1,735",2023
0,0,"6,000","6,000","1,759",2023
0,0,"6,166","6,166","1,807",2023
"1,371","1,371",0,0,-172,2023
0,0,"17,998","17,998","5,275",2023
0,0,"9,685","9,685","2,839",2023
0,0,"7,912","7,912","2,319",2023
0,0,"7,277","7,277","2,133",2023
0,0,"8,329","8,329","2,441",2023
0,0,"6,596","6,596","1,933",2023
0,0,"5,938","5,938","1,740",2023
0,0,0,0,0,2023
0,0,"16,688","16,688","4,891",2023
0,0,"8,262","8,262","2,422",2023
0,0,"8,617","8,617","2,525",2023
0,0,"5,939","5,939","1,741",2023
0,0,"6,374","6,374","1,868",2023
0,0,"25,040","25,040","7,339",2023
0,0,"5,248","5,248","1,538",2023
0,0,"25,516","25,516","7,479",2023
229,229,0,0,4,2023
0,0,"9,871","9,871","2,893",2023
0,0,"56,584","56,584","16,584",2023
0,0,"5,833","5,833","1,710",2023
0,0,"16,528","16,528","4,844",2023
0,0,"11,037","11,037","3,235",2023
97,97,0,0,-9,2023
0,0,"7,377","7,377","2,162",2023
89,89,0,0,15,2023
0,0,"7,078","7,078","2,075",2023
81,81,0,0,-12,2023
0,0,"8,611","8,611","2,524",2023
"1,140,068","1,140,068","1,201,632","1,201,632","110,520",2023
0,0,"5,947","5,947","1,743",2023
0,0,"6,110","6,110","1,791",2023
0,0,"5,744","5,744","1,684",2023
0,0,"6,224","6,224","1,824",2023
0,0,"7,190","7,190","2,107",2023
0,0,"5,589","5,589","1,638",2023
0,0,"6,035","6,035","1,769",2023
0,0,"57,720","57,720","16,917",2023
0,0,"28,987","28,987","8,496",2023
0,0,"36,066","36,066","10,570",2023
0,0,"5,781","5,781","1,694",2023
0,0,"695,558","695,558","203,856",2023
"97,686","97,686","101,300","101,300","10,467",2023
"175,699","175,699","175,699","175,699","18,015",2023
0,0,"1,249,788","1,249,788","366,292",2023
0,0,"991,371","991,371","290,554",2023
0,0,"10,599","10,599","3,106",2023
0,0,"13,669","13,669","4,006",2023
0,0,"17,320","17,320","5,076",2023
0,0,"28,309","28,309","8,297",2023
0,0,"22,935","22,935","6,722",2023
0,0,"29,210","29,210","8,561",2023
0,0,"27,730","27,730","8,127",2023
0,0,"31,653","31,653","9,277",2023
0,0,"22,325","22,325","6,543",2023
0,0,"60,686","60,686","17,786",2023
0,0,"32,998","32,998","9,671",2023
0,0,"5,939","5,939","1,741",2023
0,0,"5,143","5,143","1,507",2023
0,0,"6,545","6,545","1,918",2023
0,0,"14,028","14,028","4,112",2023
67,67,416,416,38,2023
0,0,"12,506","12,506","3,665",2023
0,0,"62,558","62,558","18,334",2023
0,0,"12,280","12,280","3,599",2023
0,0,"11,512","11,512","3,374",2023
0,0,"29,176","29,176","8,551",2023
0,0,"11,404","11,404","3,342",2023
0,0,"10,055","10,055","2,947",2023
0,0,"12,041","12,041","3,529",2023
0,0,"10,902","10,902","3,195",2023
191,191,0,0,-55,2023
0,0,"10,791","10,791","3,163",2023
333,333,0,0,-49,2023
0,0,"12,642","12,642","3,705",2023
653,653,0,0,-94,2023
0,0,"25,287","25,287","7,411",2023
302,302,0,0,-44,2023
0,0,"10,893","10,893","3,192",2023
490,490,0,0,-47,2023
0,0,"15,613","15,613","4,576",2023
703,703,0,0,-156,2023
0,0,"24,487","24,487","7,177",2023
742,742,0,0,-105,2023
0,0,"30,042","30,042","8,805",2023
0,0,"898,294","898,294","263,275",2023
0,0,"20,352","20,352","5,965",2023
"164,472","100,925","169,407","103,952","8,957",2023
0,0,"10,959,258","10,959,258","3,211,975",2023
0,0,"5,551","5,551","1,627",2023
0,0,"5,951","5,951","1,744",2023
0,0,"734,776","734,776","215,351",2023
468,314,"2,669","1,790",157,2023
"771,622","517,879","794,772","533,416","46,901",2023
0,0,"5,407","5,407","1,585",2023
"398,306","277,021","412,645","286,994","24,729",2023
265,265,0,0,-36,2023
0,0,"13,994","13,994","4,101",2023
0,0,"101,235","101,235","29,670",2023
0,0,"2,308,174","2,308,174","676,487",2023
0,0,"929,125","929,125","272,311",2023
0,0,"536,271","536,271","157,172",2023
"292,392","231,635","302,335","239,512","17,468",2023
0,0,"17,607","17,607","5,160",2023
0,0,"3,112,074","3,112,074","912,097",2023
0,0,"366,797","366,797","107,502",2023
0,0,"12,157","12,157","3,563",2023
0,0,"7,653","7,653","2,243",2023
0,0,"7,512","7,512","2,202",2023
0,0,"33,169","33,169","9,721",2023
0,0,"36,450","36,450","10,683",2023
"1,305","1,178","7,700","6,962",600,2023
"540,808","489,004","556,493","503,186","43,358",2023
"24,690","24,690","25,406","25,406","3,072",2023
0,0,"1,882,881","1,882,881","551,841",2023
0,0,"54,302","54,302","15,915",2023
0,0,"2,295,655","2,295,655","672,818",2023
0,0,"71,255","71,255","20,884",2023
0,0,"983,206","983,206","288,161",2023
141,141,0,0,-19,2023
0,0,"6,223","6,223","1,824",2023
0,0,"6,353","6,353","1,862",2023
0,0,"12,088","12,088","3,542",2023
0,0,"9,288","9,288","2,722",2023
0,0,"18,152","18,152","5,320",2023
0,0,"468,344","468,344","137,264",2023
0,0,"502,275","502,275","147,209",2023
0,0,"1,387,302","1,387,302","406,595",2023
0,0,"41,844","41,844","12,264",2023
0,0,"90,467","90,467","26,514",2023
"23,606","23,606",0,0,"-4,511",2023
0,0,"1,402,675","1,402,675","411,101",2023
0,0,"10,218","10,218","2,994",2023
0,0,"10,037","10,037","2,942",2023
0,0,"8,981","8,981","2,632",2023
0,0,"9,649","9,649","2,828",2023
0,0,"9,315","9,315","2,730",2023
0,0,"3,993","3,993","1,170",2023
0,0,"10,408","10,408","3,050",2023
0,0,"6,257","6,257","1,834",2023
0,0,"6,258","6,258","1,834",2023
0,0,"6,183","6,183","1,812",2023
682,682,0,0,-79,2023
29,29,29,29,2,2023
0,0,"8,086","8,086","2,370",2023
0,0,"5,824","5,824","1,707",2023
0,0,"3,812","3,812","1,117",2023
0,0,"754,087","754,087","221,010",2023
"238,847","238,847","247,923","247,923","22,523",2023
0,0,"6,096","6,096","1,787",2023
0,0,"4,917","4,917","1,441",2023
71,71,439,439,48,2023
0,0,"235,075","235,075","68,896",2023
0,0,"540,629","540,629","158,450",2023
0,0,"628,330","628,330","184,153",2023
0,0,"6,044","6,044","1,771",2023
0,0,"14,655","14,655","4,295",2023
0,0,"58,378","58,378","17,110",2023
0,0,"5,530","5,530","1,620",2023
0,0,"15,903","15,903","4,661",2023
0,0,"5,808","5,808","1,702",2023
0,0,"5,648","5,648","1,655",2023
0,0,0,0,0,2023
0,0,"5,296","5,296","1,552",2023
0,0,"12,769","12,769","3,743",2023
0,0,"12,161","12,161","3,564",2023
0,0,"5,222","5,222","1,530",2023
0,0,"5,531","5,531","1,621",2023
0,0,"62,625","62,625","18,354",2023
0,0,"5,749","5,749","1,685",2023
0,0,"5,606","5,606","1,643",2023
0,0,"5,655","5,655","1,658",2023
0,0,"4,715","4,715","1,382",2023
0,0,"5,162","5,162","1,513",2023
0,0,"2,980,283","2,980,283","873,471",2023
189,189,"1,043","1,043",106,2023
0,0,"4,501","4,501","1,319",2023
0,0,"6,092","6,092","1,785",2023
0,0,"7,299,837","7,299,837","2,139,460",2023
0,0,"480,168","480,168","140,729",2023
0,0,"603,413","603,413","176,851",2023
0,0,"600,442","600,442","175,980",2023
345,345,0,0,-104,2023
0,0,"6,754","6,754","1,980",2023
0,0,"8,413","8,413","2,466",2023
0,0,"11,377","11,377","3,334",2023
0,0,"5,560","5,560","1,630",2023
0,0,"3,141,643","3,141,643","920,763",2023
0,0,"113,871","113,871","33,374",2023
0,0,"7,780","7,780","2,280",2023
0,0,"7,646","7,646","2,241",2023
0,0,"7,737","7,737","2,268",2023
0,0,"7,817","7,817","2,291",2023
0,0,"7,139","7,139","2,092",2023
0,0,"7,881","7,881","2,310",2023
0,0,"7,811","7,811","2,289",2023
0,0,"2,300,889","2,300,889","674,352",2023
"172,298","172,298","172,298","172,298","25,303",2023
"42,255","42,255","42,255","42,255","5,980",2023
"45,460","45,460","45,460","45,460","6,608",2023
"52,125","52,125","52,125","52,125","7,311",2023
"57,224","57,224","57,224","57,224","8,460",2023
0,0,"15,869","15,869","4,651",2023
0,0,"10,753","10,753","3,152",2023
0,0,"13,876","13,876","4,067",2023
0,0,0,0,0,2023
"6,445","6,445","3,870","3,870",348,2023
0,0,"8,176","8,176","2,396",2023
0,0,"1,634,440","1,634,440","479,027",2023
0,0,"6,698","6,698","1,963",2023
0,0,"13,485","13,485","3,952",2023
0,0,0,0,0,2023
"292,305","292,305","303,415","303,415","21,589",2023
0,0,"6,141","6,141","1,800",2023
"4,304,120","4,304,120","4,562,367","4,562,367","402,441",2023
0,0,"21,322","21,322","6,249",2023
0,0,"81,304","81,304","23,829",2023
"90,407","90,407","90,407","90,407","13,129",2023
"117,505","117,505","119,973","119,973","15,946",2023
0,0,"1,153,261","1,153,261","338,001",2023
0,0,"2,596,178","2,596,178","760,896",2023
0,0,"2,792,134","2,792,134","818,328",2023
0,0,"10,610","10,610","3,110",2023
"94,528","94,528","97,364","97,364","13,417",2023
"54,375","54,375","56,006","56,006","7,727",2023
"51,281","51,281","52,819","52,819","7,311",2023
0,0,"6,707","6,707","1,966",2023
0,0,"25,419","25,419","7,450",2023
0,0,"6,600","6,600","1,934",2023
0,0,"2,203,003","2,203,003","645,663",2023
0,0,"12,669","12,669","3,713",2023
0,0,"7,159","7,159","2,098",2023
0,0,"7,264","7,264","2,129",2023
0,0,"11,606","11,606","3,401",2023
0,0,"7,156","7,156","2,097",2023
"472,071","472,071","443,746","443,746","57,448",2023
0,0,"14,428","14,428","4,229",2023
0,0,"14,511","14,511","4,253",2023
0,0,"11,150","11,150","3,268",2023
0,0,"1,251,514","1,251,514","366,798",2023
0,0,"290,423","290,423","85,118",2023
0,0,"106,426","106,426","31,191",2023
135,135,746,746,36,2023
0,0,0,0,0,2023
0,0,"10,672","10,672","3,128",2023
0,0,0,0,0,2023
0,0,0,0,0,2023
0,0,"10,192","10,192","2,987",2023
0,0,"5,888","5,888","1,726",2023
0,0,"6,036","6,036","1,769",2023
0,0,"6,381","6,381","1,870",2023
0,0,"13,256","13,256","3,885",2023
0,0,"6,229","6,229","1,826",2023
0,0,"5,705","5,705","1,672",2023
0,0,"6,432","6,432","1,885",2023
"166,289","166,289",0,0,"-22,999",2023
0,0,"1,214,640","1,214,640","355,991",2023
0,0,"1,165,930","1,165,930","341,715",2023
"7,167,761","7,167,761","7,313,800","7,313,800","722,349",2023
0,0,"2,586","2,586",758,2023
0,0,"51,482","51,482","15,088",2023
0,0,"18,440","18,440","5,404",2023
0,0,"12,306","12,306","3,607",2023
0,0,"10,358","10,358","3,036",2023
0,0,"14,768","14,768","4,328",2023
0,0,"26,429","26,429","7,746",2023
0,0,"14,795","14,795","4,336",2023
0,0,"160,981","160,981","47,181",2023
